id_partie,status,joueur_depart,joueur_gagnant,rows,cols,confiance,signature
26241,terminee,R,R,9,9,1,56375566423433644229855844663
26240,terminee,R,Y,9,9,1,666465464553255455665665223332332443433422
26239,terminee,R,R,9,9,1,464444646646667777577723355
26238,terminee,R,R,9,9,1,67354644655612577544642445655266133
26237,terminee,R,R,9,9,1,4475644556775875466
26236,terminee,R,Y,9,9,1,54644664455565566466558777516233
26235,terminee,R,Y,9,9,1,347445465456655546546666252422261211594921112299898877888889987111779977
26234,terminee,R,Y,9,9,1,753366545598623636336553685977
26233,terminee,R,R,9,9,1,4545446555665224454455249233337898338399889966686663399222219288877
26232,terminee,R,R,9,9,1,456444566576355665546612121198514444156199979999911883888888233
26231,terminee,R,R,9,9,1,535346646566553556638833633588868548838111111111222242222992999999777
26230,terminee,R,R,9,9,1,63755646454465455877445573333344533326677
26229,terminee,R,R,9,9,1,366546664412355
26228,terminee,R,R,9,9,1,5535645665877
26227,terminee,R,Y,9,9,1,344545556666445554454549288889988888999222929922272177776766
26226,terminee,R,R,9,9,1,645454455587774477866
26225,terminee,R,Y,9,9,1,57536545667464755633
26224,nulle,R,,9,9,1,765646645455235635777444645774457577262212266122299993389998888899111111133333888
26223,terminee,R,R,9,9,1,6364545555421487768
26222,terminee,R,Y,9,9,1,664753546455344665556446685465499111119339888833338181188777
26221,terminee,R,Y,9,9,1,3436657566535378773533667788857628866722733244
26220,terminee,R,R,9,9,1,4576646446434476887788664888668433377777833333111111111222292222255
26219,terminee,R,R,9,9,1,6353544664321478467637337483133484476676677791111191122
26218,terminee,R,R,9,9,1,6567664655474456657745244552133
26217,terminee,R,R,9,9,1,763465455344663
26216,terminee,R,R,9,9,1,3575645465669863443
26215,terminee,R,R,9,9,1,754566647657984554766557667755946919999333381792792112221243433
26214,terminee,R,Y,9,9,1,555656664445622644452622566884854977
26213,terminee,R,R,9,9,1,763554655574688
26212,terminee,R,R,9,9,1,635666646434455123355454415566431118888188333
26211,terminee,R,Y,9,9,1,56655545544446689664665589888885863238244242292992999921111133
26210,terminee,R,R,9,9,1,556656437
26209,terminee,R,R,9,9,1,5464664665554744565785668448877775885864887771212222222293333
26208,terminee,R,R,9,9,1,554544637
26207,terminee,R,R,9,9,1,6355566555343123262287776277863726144
26206,terminee,R,R,9,9,1,663645444461466664411116971199949991919228355
26205,terminee,R,R,9,9,1,464656655344563235463356635511133514444699399999997711177711222
26204,terminee,R,R,9,9,1,5453555544331113344433115431453577177771866
26203,terminee,R,R,9,9,1,655754645546242274544554776676996622677254999221912779998888111111188
26202,terminee,R,Y,9,9,1,4474466665664466447677555595559547777799991923299111111112222222888888
26201,terminee,R,R,9,9,1,4567446657755665577765664515332
26200,terminee,R,Y,9,9,1,545764555544446666776477775447656651332231
26199,terminee,R,R,9,9,1,64366566557857585577867665878878322433388336442752244
26198,terminee,R,R,9,9,1,6464464555654452386655888464456282223225889992996188919929111111133
26197,terminee,R,R,9,9,1,3654455655664665566559332
26196,terminee,R,R,9,9,1,47675366657788667555577334647556344
26195,terminee,R,R,9,9,1,6367455566437
26194,terminee,R,R,9,9,1,444544544563533335511155666644511111966187877
26193,terminee,R,Y,9,9,1,65556544564634466854656658898548844388812121111992222211221777
26192,terminee,R,Y,9,9,1,63564756453443
26191,terminee,R,Y,9,9,1,4465546445663565523363
26190,terminee,R,Y,9,9,1,556764665665555656561911911887877777784888322342
26189,terminee,R,R,9,9,1,7544556664895764465455778
26188,terminee,R,Y,9,9,1,7557464544665775662674244577
26187,terminee,R,R,9,9,1,3367654655377585523335533766666772776222527828288832188811111999999911144
26186,terminee,R,Y,9,9,1,4754444654552395552222446666666277659975999993933342233777772331111111
26185,terminee,R,R,9,9,1,677645546655477
26184,terminee,R,R,9,9,1,4753444655766895335544544553884988888899767
26183,terminee,R,R,9,9,1,36654445455344665655633684333554413319889811111669999992222
26182,terminee,R,Y,9,9,1,36474644665292212664424667449775555757755725692228889988
26181,terminee,R,R,9,9,1,53555654554634347661224336445664458888881111161118886999999999222
26180,terminee,R,R,9,9,1,35575565455747784474366
26179,terminee,R,Y,9,9,1,6353556647746437
26178,terminee,R,R,9,9,1,3363655456463455437
26177,terminee,R,R,9,9,1,54444465656658554554666448882882228288652622297991977
26176,terminee,R,Y,9,9,1,757665565547677444566447556617722562221144222248788888
26175,terminee,R,Y,9,9,1,463554555577124874744757928778731145445111888811988123223322333366
26174,terminee,R,R,9,9,1,34646446667877738388334462626677744373322282822788834299999
26173,terminee,R,R,9,9,1,43756565548976647758458566744
26172,terminee,R,R,9,9,1,65535426553233652558223323663666229385888899969989289981111111777
26171,terminee,R,R,9,9,1,35665454654556446644555449999999991122333
26170,terminee,R,R,9,9,1,5564655445782662464455544888857488822281199222211111116666999999977
26169,terminee,R,R,9,9,1,46466556564455466544855432233
26168,terminee,R,Y,9,9,1,6776555554674674644755666775526133
26167,terminee,R,R,9,9,1,567356645516566533355665122444423177796374443477731378888899912222122888811199999
26166,terminee,R,Y,9,9,1,434655445445555454549199199223233333326222788768
26165,terminee,R,R,9,9,1,366644455486855668231
26164,terminee,R,Y,9,9,1,436457654456353364774554577363
26163,terminee,R,R,9,9,1,67656665455744755777656645561444412343122177122221371322119889988
26162,terminee,R,Y,9,9,1,454766645545552221441445222711512112157797766674213999976676399998888888
26161,terminee,R,Y,9,9,1,46555556554432333322666262233546362659987272997797777788899988839811181144
26160,terminee,R,R,9,9,1,447765645446786844667555858
26159,terminee,R,Y,9,9,1,446357565564344665556446685465499111119339888833338181188777
26158,terminee,R,R,9,9,1,75634566557667755698889
26157,terminee,R,Y,9,9,1,55635564557866166556333376877783331777744444
26156,terminee,R,R,9,9,1,45736554546446559863633348446656568485339881181111777
26155,terminee,R,R,9,9,1,734456454563445735357553366
26154,terminee,R,R,9,9,1,647444456453257555988
26153,terminee,R,R,9,9,1,44656644556545548597877
26152,terminee,R,R,9,9,1,5743445644637
26151,terminee,R,R,9,9,1,46655546564468777566572277454475133
26150,terminee,R,R,9,9,1,45755566467667795577669995755769671233444
26149,terminee,R,R,9,9,1,6455454656446655264665445267225488777
26148,terminee,R,Y,9,9,1,75644645546325659885528896996462662244548458822891991122899133
26147,terminee,R,Y,9,9,1,36434652556453433466855456554344633663898888818899911199999111777777
26146,terminee,R,Y,9,9,1,445745556366733467437753545564374573466761369999799938998888888811111112222122
26145,terminee,R,R,9,9,1,4676654455455522214414452225571112492211199977977666799776669391333
26144,terminee,R,R,9,9,1,4565545655466646655665991191111774477
26143,terminee,R,Y,9,9,1,44344652566556445585546642223322225248666888898988111111111999999933
26142,terminee,R,R,9,9,1,6366566655748
26141,terminee,R,Y,9,9,1,45766665557444477756474457756656562221221121221124789888899999999333
26140,terminee,R,R,9,9,1,3547656555213633663556663517244
26139,terminee,R,R,9,9,1,67755646556475564694466554561211222229222771444388881777111188833378899
26138,terminee,R,Y,9,9,1,354456565564814684888645455441511383886363
26137,terminee,R,R,9,9,1,47366446528663244466464525552235582288385952896482111
26136,terminee,R,R,9,9,1,367565655578867775886765566832637775323338813111111311999
26135,terminee,R,Y,9,9,1,435467665564455633
26134,terminee,R,Y,9,9,1,63565554545578421434445458788766
26133,terminee,R,R,9,9,1,4467466554556655566565618112222222229888888199977
26132,terminee,R,R,9,9,1,6656566655437
26131,terminee,R,R,9,9,1,54466656556885569598899696689955911918881122212214477
26130,terminee,R,R,9,9,1,545646466544565526466452225428288979777
26129,terminee,R,R,9,9,1,4755565555324487468844747784473825229222277885878929999999133
26128,terminee,R,Y,9,9,1,5766664365445545566444565533446999998388383933938888989212222222211111111777
26127,terminee,R,Y,9,9,1,454744568567665646657757584844556888
26126,terminee,R,R,9,9,1,5667654445665895233
26125,terminee,R,Y,9,9,1,4636645245355477
26124,terminee,R,R,9,9,1,5766434665575544633655463664334455333411121111999199777
26123,terminee,R,R,9,9,1,55576666557876674355773637533332762252762231144
26122,terminee,R,R,9,9,1,5445565455366668446654448586479599333333399699993122777
26121,terminee,R,Y,9,9,1,55644464544566627815655642445685618877771822288777
26120,terminee,R,Y,9,9,1,64554465665855665665568188788782322222288212911111117733443433
26119,terminee,R,R,9,9,1,56646546554456655645644445199788999699111111191932332
26118,terminee,R,R,9,9,1,4546644655888545546625133
26117,terminee,R,R,9,9,1,6655545565877
26116,terminee,R,R,9,9,1,465646655344563235463356635511133514444699399999997711177711222
26115,terminee,R,R,9,9,1,354364445656335566466521553346443
26114,terminee,R,R,9,9,1,56676556558776655665562422222244117177711177888
26113,terminee,R,R,9,9,1,7565655566879
26112,terminee,R,Y,9,9,1,5564556454476662642133
26111,terminee,R,Y,9,9,1,36476444528252233556654587797554422667766462547737223388888338839999999911
26110,terminee,R,R,9,9,1,3536647665544433562
26109,terminee,R,R,9,9,1,47364644526986828877755556866822575547877
26108,terminee,R,R,9,9,1,647658555558877766784444476678658687884456713542232332333339999921111222299
26107,terminee,R,R,9,9,1,367555565567766444444665556611111211122233187882772333444323377788822
26106,terminee,R,R,9,9,1,543644645335564553334544655499888888888999992222222923362
26105,terminee,R,Y,9,9,1,55464445545543545454881833338666666889869169929999113318813912223112222277
26104,terminee,R,R,9,9,1,6356556455877
26103,terminee,R,R,9,9,1,545655565566666562165979799799294992474472772144722124141121788888881188333
26102,terminee,R,R,9,9,1,43336665455463665544356433455485894998899966999113311111888881122
26101,terminee,R,R,9,9,1,65574455455444554454122266626227822288779
26100,terminee,R,Y,9,9,1,4645544456665586454554665988669411233222222288899988899299771111111333
26099,terminee,R,R,9,9,1,336364665587747443355
26098,terminee,R,R,9,9,1,55465554546442552242242458948988998889998899733177766663363
26097,terminee,R,R,9,9,1,343545665533466
26096,terminee,R,R,9,9,1,54354545564455445454189833166691998888999881811393336666691117777
26095,terminee,R,Y,9,9,1,75534466565566449886466244422255512133
26094,terminee,R,R,9,9,1,64465455547864455544554136778188768
26093,terminee,R,R,9,9,1,5675646566587577899
26092,terminee,R,Y,9,9,1,33455554543447558477477458211888797789958748822333999933931122222921111166
26091,terminee,R,R,9,9,1,5444565556664466225556656998797998778
26090,terminee,R,R,9,9,1,4467656655355442336466557566539334499991997771771119113344937117888
26089,terminee,R,R,9,9,1,7567544555423398445445777277845548292233326332238999388889666
26088,terminee,R,Y,9,9,1,743746565565563364446655536334464959999977749991332222
26087,terminee,R,R,9,9,1,735746544455774854755745743733335338884372888889999999991111222222211121166
26086,terminee,R,R,9,9,1,6656545556685566456888899888653232222111211211433
26085,terminee,R,R,9,9,1,6666565556677834457775373375533367353679911111111199242
26084,terminee,R,Y,9,9,1,5643645655866585566333533838336442
26083,terminee,R,Y,9,9,1,45755454667655984667464477577996655861779888
26082,terminee,R,R,9,9,1,75466545546766445556477
26081,terminee,R,Y,9,9,1,55464666445552554664466529587877
26080,terminee,R,R,9,9,1,3644444464251
26079,terminee,R,R,9,9,1,654555554544355144444111161188977798896678877788766711228999999666222222233
26078,terminee,R,R,9,9,1,7365565426556643334446988533455448886689945889699993383191777
26077,nulle,R,,9,9,1,433564665564344355335434466556635478877979777796999999721122322221111111228888888
26076,terminee,R,Y,9,9,1,35545464465544554455433333333117677779799766666796722221111111222229999888
26075,nulle,R,,9,9,1,546744455436555745445534116666777331177626613333399999917111722298888822222988889
26074,terminee,R,R,9,9,1,44464555445875257554668
26073,terminee,R,Y,9,9,1,366656556624433442443363364354436999888888899998228222997777
26072,terminee,R,Y,9,9,1,63445764557667
26071,terminee,R,Y,9,9,1,55665656644455665566544444411883218112222122229999999199177188888833
26070,terminee,R,R,9,9,1,76656546455478875566566587586887778
26069,terminee,R,R,9,9,1,64565545557864442222466662546565722242498888888781111377331133317719999991977
26068,terminee,R,Y,9,9,1,43555554453337774354377356777644347549896668
26067,terminee,R,Y,9,9,1,44354566362133556448855916631164544335511889889896648899112222
26066,terminee,R,Y,9,9,1,55576555667467774315574436646446731333
26065,terminee,R,R,9,9,1,63464544545655322
26064,terminee,R,R,9,9,1,576755554347744333145343347717455375111413789199998889999881818822222222266
26063,terminee,R,R,9,9,1,566656445523688556959889836233933229285269923362239954477
26062,terminee,R,R,9,9,1,55774655554423466664466557223339332363394454699997779777111
26061,terminee,R,Y,9,9,1,4465666644544664644621222522228558977788288888119199997777771115555311999333
26060,terminee,R,Y,9,9,1,47554664554284666545558886667784487777526422227882181711999999911111992233
26059,terminee,R,Y,9,9,1,76344546545533355466413355433664151431116669999119999918888888887777
26058,terminee,R,R,9,9,1,555455456454443848858848863366399191159949989666686111333111922233222
26057,nulle,R,,9,9,1,556465455566676655657777777762222311444499443333333112222431811211998888888899999
26056,terminee,R,Y,9,9,1,65566645455444662221552244624225154669999999992787831111111888888877333333
26055,terminee,R,R,9,9,1,4736525446556554664984665588224464858868222222988199777
26054,terminee,R,Y,9,9,1,47535565655446678776776566537733644437
26053,terminee,R,Y,9,9,1,5654554656633366556122382322853977
26052,terminee,R,Y,9,9,1,46646466455787776555459885577674476564188823111223222212118118874299999999333333
26051,terminee,R,R,9,9,1,36764545541255472777331
26050,terminee,R,Y,9,9,1,77546845664447769466477799744636673322193332222233923299119911111188
26049,terminee,R,R,9,9,1,4446666454426644566221122555155125118248562127119999888898988977777
26048,terminee,R,R,9,9,1,664344574576566776999997755545444676675959947988111111111888882223233322222333388
26047,terminee,R,Y,9,9,1,5747556344364637
26046,terminee,R,Y,9,9,1,65634545564432225544544532252297979974776669799766672299888888
26045,terminee,R,Y,9,9,1,664745565544634787773856466554756765111114114177199988
26044,terminee,R,Y,9,9,1,665347664554757746336556533747
26043,terminee,R,R,9,9,1,434464575443676633776236626777444333367722222228181111111199988
26042,terminee,R,R,9,9,1,5765545655473547755432366
26041,terminee,R,R,9,9,1,66466545535564465564564444537798877
26040,terminee,R,R,9,9,1,6754654445665478756484458877655778856688677822422223111211221111999
26039,terminee,R,Y,9,9,1,56545554654446684977
26038,terminee,R,R,9,9,1,5644566446556254665524465229287227651419888888822994999333111191191877777
26037,terminee,R,Y,9,9,1,664644655545556446655566829777
26036,terminee,R,R,9,9,1,556554456566877
26035,terminee,R,R,9,9,1,4376465544566756323546335667775543444773351116111139191999999977222
26034,terminee,R,Y,9,9,1,345444545564485555445888838811117777777817181191999997999222
26033,terminee,R,R,9,9,1,6566455456654466522225222565622797994474744899999911111111177
26032,terminee,R,Y,9,9,1,755566544644229855661888664445655779
26031,terminee,R,Y,9,9,1,44364452665565455446665455342222288977
26030,terminee,R,R,9,9,1,54664644566578556887755674778
26021,nulle,R,,9,9,1,765454455524475445547622663326666222236779999775724333317199911199111138388888888
26020,terminee,R,R,9,9,1,5676445455624554454455422729777722299666976779696119992211111888833311333
26019,terminee,R,R,9,9,1,4556556554767766444466551615329922292997944776479977111211213212988
26018,terminee,R,R,9,9,1,754456664567577466552446133
26017,terminee,R,R,9,9,1,537554564664787767558
26016,terminee,R,Y,9,9,1,5465654656466525548764446654288922422882858889113331111111229999999777
26015,terminee,R,Y,9,9,1,6676654456484477776647778858
26014,terminee,R,R,9,9,1,45646566665575559886688597744
26013,terminee,R,Y,9,9,1,737765664498988667744884433366728255
26012,terminee,R,Y,9,9,1,64556445448757752254476633
26011,terminee,R,Y,9,9,1,575655666474757765569977969976699212244441422554471119911112222333333333888888
26010,terminee,R,R,9,9,1,655565565455442225866688826888977
26009,terminee,R,Y,9,9,1,6545556555767764767744984572222798866644462225487212111311118888
26008,terminee,R,R,9,9,1,4373655456345543677745549896466769775944667
26007,terminee,R,Y,9,9,1,545744445572251552224122111411451759221866887676666664877888778899
26006,terminee,R,Y,9,9,1,77545468664557677644255654556766477447212222292211199911111999333333
26005,terminee,R,R,9,9,1,6556654656444456658445977
26004,terminee,R,R,9,9,1,64335446554458554455488485888266666662222822333233382377777
26003,terminee,R,R,9,9,1,5344564666554455544545499878898888881166613333331611613113929999977
26002,terminee,R,Y,9,9,1,66755446654498885685264256624558586889444829992292221119993331
26001,terminee,R,R,9,9,1,73544468557677466881255266447
26000,terminee,R,Y,9,9,1,756655566429556625225669444994421225221611919914448877
25999,terminee,R,R,9,9,1,5767646655455477476647754451222626652274451179891199119922192199888
25998,terminee,R,R,9,9,1,565564554555666466665122242244224421421999111999119991333
25997,terminee,R,R,9,9,1,535544444567666557877667746355747
25996,terminee,R,Y,9,9,1,344364654666733237338944667755
25995,terminee,R,Y,9,9,1,554367454465566644888584657776655688744877
25993,terminee,R,R,9,9,1,5366664755444533546655566744497773999933335946399777222222222
25992,terminee,R,R,9,9,1,767654466655779455454557677447266259674439888111199911199922222221188883333
25991,terminee,R,Y,9,9,1,45535646556486883656655633443411448843385611188919833111222299992299292277
25990,terminee,R,R,9,9,1,475556566578976446233
25989,terminee,R,R,9,9,1,33655556456688126958886866588244444449952225632832141111133
25988,terminee,R,Y,9,9,1,73346666584125778734334778214844388114731311771384886666619999
25987,terminee,R,Y,9,9,1,7555654454484455477778775378884666
25986,terminee,R,Y,9,9,1,67654645557665577699957697756995672221222214444411111442133333
25985,terminee,R,R,9,9,1,76355466655444633655655663773447779959433
25984,terminee,R,R,9,9,1,76674464456655545556477
25983,terminee,R,R,9,9,1,5347564556689446474433389886699833899355356556639889891111441111177
25982,terminee,R,R,9,9,1,6465666656445455445456623335422342253332828823977
25981,terminee,R,Y,9,9,1,44344546647255653376566545559944999939333366163119911222
25980,terminee,R,R,9,9,1,47754686556554454454455422313323889988888899767
25979,terminee,R,R,9,9,1,446466537
25978,terminee,R,R,9,9,1,544655546464458554866666518882333288229292299899698543334221333991111177777
25977,terminee,R,Y,9,9,1,476453454637
25976,terminee,R,R,9,9,1,44765645747765548
25975,terminee,R,Y,9,9,1,74455556366775343335573316664446
25974,terminee,R,R,9,9,1,65475665645777565566566529939234433
25973,terminee,R,R,9,9,1,4644456445578355577775776666653764164543333111311379923222221222999999988
25972,terminee,R,Y,9,9,1,445656555462422544544554298889966688688668899999911777
25971,terminee,R,Y,9,9,1,44766466454344768877886648886684333777778333331111111119229999
25970,terminee,R,R,9,9,1,5567665465744554466465665222231345244297799977333339921321111999238811177
25969,terminee,R,R,9,9,1,75375456656657796577669534735733635999673393919911444
25968,terminee,R,R,9,9,1,656666655637555535333321221313361165727227444
25967,terminee,R,R,9,9,1,54555464458737745447765666646855747
25966,terminee,R,R,9,9,1,5564456645586446445588885885448666681111111229991922222299299391333
25965,terminee,R,Y,9,9,1,7747456566558963776655444475566977959963344489997921222222122111113333
25964,terminee,R,Y,9,9,1,667465464655448967777444997769664725552255572211111122212888
25963,terminee,R,Y,9,9,1,77545665567464475566977556766744751449221911222191149911229229938833
25962,terminee,R,R,9,9,1,4637458554557144666
25961,terminee,R,R,9,9,1,554745635565546668877644438868433388335766443
25960,terminee,R,Y,9,9,1,54665444558756684767778584667575566447741111111212288122222299
25959,terminee,R,Y,9,9,1,6545556446849764784586655846445682265888989992229922799112111131121377
25958,terminee,R,Y,9,9,1,3336446545564781441666163311635553
25957,terminee,R,R,9,9,1,5364656655781556656655388488443
25956,terminee,R,Y,9,9,1,656366556442
25955,terminee,R,R,9,9,1,45656554466466556556659227999274474777442229227299779911111111188
25954,terminee,R,Y,9,9,1,54746845567667757766766554422244422333
25953,terminee,R,R,9,9,1,4464537
25952,terminee,R,Y,9,9,1,77654646445865576777544888
25951,terminee,R,R,9,9,1,36555465556676653333566354777777796733394444444
25949,terminee,R,R,9,9,1,44655655546242445225224594549999788888888999822297677
25948,terminee,R,Y,9,9,1,64376454466446644666777777755553
25947,terminee,R,Y,9,9,1,5534556466787773448484436588787756655868
25946,terminee,R,R,9,9,1,55344554556844455445488689989899896666669982262212133
25945,terminee,R,R,9,9,1,33675466544565775566566557611111111188884778447887333
25944,terminee,R,R,9,9,1,5644444556656556646655644523333
25943,terminee,R,R,9,9,1,6563444455566655633344435336415116158888797133488111869718822222222
25942,terminee,R,R,9,9,1,74445665667745548
25941,terminee,R,R,9,9,1,636454445655877864744122668877745556266554221181111188188222999997772999933
25940,terminee,R,R,9,9,1,4733464452336894576566778
25939,terminee,R,R,9,9,1,4346556665445632354626652233455332254422433288688889979899889999111
25938,terminee,R,Y,9,9,1,46466445568664446648499885855555659988829229899922111112211223333333331777
25937,terminee,R,R,9,9,1,63654665455445445546546666533314998733331117778
25936,terminee,R,Y,9,9,1,66566554564355266556433478777773657779493343999443
25935,terminee,R,Y,9,9,1,54545544564544554894513163363368663361163988999888981111681999322222277722772777
25934,terminee,R,Y,9,9,1,666454644546646446488988555555861588889111111117777777999977
25933,terminee,R,Y,9,9,1,5744544655626986685466558588268444991495996112219111119889833333
25932,terminee,R,R,9,9,1,5674556547655677757755776444644664622212211122224819999998119911933
25931,nulle,R,,9,9,1,366645666554735512233355361362214444425643754199199999222911983211878777777888888
25930,terminee,R,R,9,9,1,3647526646537
25929,terminee,R,R,9,9,1,576664666455575577576677599699992527799334433
25928,terminee,R,Y,9,9,1,6456445455874225541512212748771778818457227228588478111199
25927,terminee,R,Y,9,9,1,548745645635336646655877
25926,terminee,R,Y,9,9,1,4555654556644426644566625246317115491119977779799977799333
25925,terminee,R,Y,9,9,1,6434665655466587787747
25924,terminee,R,R,9,9,1,4653556543445633634463356659888484458836659932119981188921111199922
25923,terminee,R,Y,9,9,1,7454466654775564455455447766526699913292222133
25922,terminee,R,R,9,9,1,45455555553421442271174248447877772887221121587818881133333
25921,terminee,R,Y,9,9,1,6757666654755597457444566977565221333332
25920,terminee,R,R,9,9,1,646664466552344244252226533322426655533
25919,terminee,R,R,9,9,1,5666655546342
25918,terminee,R,R,9,9,1,5445565665466556444665288827982218841226584124881111129219999999333
25917,terminee,R,Y,9,9,1,65554645546476644256454452212562266722298989999118888899889333
25916,terminee,R,R,9,9,1,6376454665575544988777637
25915,terminee,R,Y,9,9,1,37546544455544577757554476646677736666993391333113319111121222299999222288
25914,terminee,R,R,9,9,1,5464644665575566556456444452323226227229999992999111333
25913,terminee,R,R,9,9,1,7456566455455466446655566211111199887777777719199998444139223333333322988
25912,terminee,R,R,9,9,1,5555556555437
25911,terminee,R,R,9,9,1,646344665578545445512255778847747866767
25910,terminee,R,Y,9,9,1,75565436556864465644625562442222869584488282281133
25909,terminee,R,R,9,9,1,4545566656446568786628885225133
25908,terminee,R,R,9,9,1,6536544665447545587744557333334453331617767111667
25907,terminee,R,R,9,9,1,5456664455633
25906,terminee,R,R,9,9,1,4646566644327446647733255
25905,terminee,R,Y,9,9,1,65666546547955566556799596999311232337773777722144
25904,terminee,R,R,9,9,1,65454654566345665564564444539797777
25903,terminee,R,R,9,9,1,4534655634125355638888977
25902,terminee,R,Y,9,9,1,45554644546448776577277258818885827488554117221121722211913333
25901,terminee,R,R,9,9,1,74435655637
25900,terminee,R,Y,9,9,1,664566645455425466552446522121116221521211199899888844833333
25898,terminee,R,Y,9,9,1,5657446455426986685466558588268444991495996112219111119889833333
25897,nulle,R,,9,9,1,444644545532455255542533222247377337337377866268866666877999888121111199998891191
25896,terminee,R,Y,9,9,1,434756565564398643658857384885443366351111141366
25895,terminee,R,Y,9,9,1,6533564544647521985322
25894,terminee,R,R,9,9,1,3545546464435655122333322543445222649387838852977
25893,terminee,R,Y,9,9,1,65645546542224554411544588898868588292211211999941192298913333
25892,terminee,R,R,9,9,1,753445655589778847324433211
25891,terminee,R,Y,9,9,1,566765445649884554554454153222142881818881199977
25890,terminee,R,Y,9,9,1,45366565546683122335655633656358113838811242
25889,terminee,R,Y,9,9,1,43366545554483663554413355434436635866999991119969911227111877
25888,terminee,R,Y,9,9,1,33455654443875374344334755753558798966
25887,terminee,R,Y,9,9,1,63554766566577775599996645566519331991143334377744
25886,terminee,R,Y,9,9,1,44564556556225525866688977
25885,terminee,R,Y,9,9,1,55356456563355276744
25884,terminee,R,Y,9,9,1,65335555567866866566556444377873773377374131344444881811188922228212221199299999
25883,terminee,R,R,9,9,1,45575555556777877577332166648
25882,terminee,R,R,9,9,1,676566546647477233533
25881,terminee,R,R,9,9,1,36546555556676653333566354777777796733394444444
25880,terminee,R,R,9,9,1,4745665555644664477777564755667544611919911132323339199971333
25879,terminee,R,Y,9,9,1,63565554566755166656561141311344
25878,terminee,R,R,9,9,1,467364664544644664466333737733338777855
25877,terminee,R,R,9,9,1,6667554366743854557775988
25876,terminee,R,R,9,9,1,456446465664343442666222355
25875,terminee,R,Y,9,9,1,65544664452225545546666445542282228766727887788831198899999399917711113333
25874,terminee,R,R,9,9,1,4645445454487755755533337377774452898899798888819999911111111333322
25873,terminee,R,Y,9,9,1,375656426655334224466554477777
25872,terminee,R,Y,9,9,1,5446666446555544555445491922199118777797991776116769167888
25871,terminee,R,Y,9,9,1,474666556453455879
25870,terminee,R,Y,9,9,1,3376555654446678776563354457667454443563373377222291911122
25869,terminee,R,R,9,9,1,56465465553286644448596454559283896622422388833322629339999977777
25868,terminee,R,R,9,9,1,666545556643445556656597887777776977111111111222222228888299999998884444433
25867,terminee,R,Y,9,9,1,635565666557556656657333337377322144
25866,terminee,R,R,9,9,1,546645654554786877664884558464456688885222221221211111219991977
25865,terminee,R,Y,9,9,1,36755454554246645466485548668888241526622828829977
25864,terminee,R,Y,9,9,1,6446655455262646652214455465261225117442987777
25863,terminee,R,Y,9,9,1,544466645678467667789487977474467699993939933355
25862,terminee,R,Y,9,9,1,46436553643645587754351314544351113366
25861,terminee,R,Y,9,9,1,57674346655476555665665576131133334377777999988888111111993322222299922288
25860,terminee,R,Y,9,9,1,57666655567834657777556644444554334333673774939999932222222221111111118888899988
25859,terminee,R,Y,9,9,1,35556666655455664733344453346443
25858,terminee,R,Y,9,9,1,44675345556673346743775354556437457346676136999979993899888888881111111122
25857,terminee,R,R,9,9,1,6674464444859
25856,terminee,R,R,9,9,1,554445445576233
25855,terminee,R,R,9,9,1,643445555532445445546584866668977
25854,terminee,R,R,9,9,1,76466645645447446666441555555577321333333331777772991119999888188822922119922
25853,terminee,R,Y,9,9,1,4544655665261346326524455246445628228885621888277889999999991111111777
25852,terminee,R,Y,9,9,1,5467644446556577564455455477766112336677999997998888
25851,terminee,R,Y,9,9,1,76774544655445527775445574775213322223333266633666643221111111199999999988
25849,terminee,R,Y,9,9,1,3767454455364767
25848,terminee,R,R,9,9,1,776645654498875675688485676658778728221313112213344
25847,terminee,R,R,9,9,1,75465546566445665564564444256323331
25846,terminee,R,Y,9,9,1,4654545555234662342346662633223545543363
25845,terminee,R,R,9,9,1,73764665568455477
25844,terminee,R,R,9,9,1,377756425667556447765586596999927526772296591211133
25843,terminee,R,Y,9,9,1,65454656566455665566544419188132443221222281129498899888899191179233
25842,terminee,R,R,9,9,1,64764658566748788464664177423225537
25841,terminee,R,Y,9,9,1,64675645654554487776445557764667
25840,terminee,R,Y,9,9,1,375642655566333395566633252644569935399922222929977744
25839,terminee,R,Y,9,9,1,6664646646644444614111923121177777775553
25838,terminee,R,R,9,9,1,65465545556444222146666555669227977777777999922129288888889889331111133311343
25837,terminee,R,R,9,9,1,3554665544334554666644559495781188818113166334631133999899897898122
25836,terminee,R,Y,9,9,1,35746554544637
25835,terminee,R,R,9,9,1,775654646655744
25834,terminee,R,Y,9,9,1,35334444551236636645556165455434436636311999999999778877
25833,terminee,R,R,9,9,1,464744545567644986775566557776655446233
25832,terminee,R,R,9,9,1,545755465567677696446464456655911441111181199889992222222922977
25831,terminee,R,R,9,9,1,467645445465456556656654314333333117114531777777979911136992888889988
25830,terminee,R,R,9,9,1,7563655664257777669855988
25829,terminee,R,R,9,9,1,5576446556426264665221445546526122511744777
25828,terminee,R,Y,9,9,1,664357656437
25827,terminee,R,R,9,9,1,66344666644444466533333332255
25826,terminee,R,R,9,9,1,6463555455786644477
25825,terminee,R,R,9,9,1,5545545455362
25824,terminee,R,R,9,9,1,76466544545655477744554517322327763372222547661669999999299118133
25823,terminee,R,R,9,9,1,3745656444665512222556652256651162422911119199991999333
